ALGMN,Diploma,SSC
35987,71.00,76.55
35988,71.00,76.40
35989,71.00,76.40
35990,71.00,76.18
35991,71.00,76.00
35992,71.00,76.00
35993,71.00,76.00
35994,71.00,75.82
35995,71.00,75.60
35996,71.00,75.40
35997,71.00,75.27
35998,71.00,74.91
35999,71.00,74.80
36000,71.00,74.73
36001,71.00,74.60
36002,71.00,74.00
36003,71.00,73.64
36004,71.00,73.64
36005,71.00,73.60
36006,71.00,73.40
36007,71.00,73.09
36008,71.00,72.91
36009,71.00,72.80
36010,71.00,72.60
36011,71.00,72.36
36012,71.00,72.18
36013,71.00,72.00
36014,71.00,72.00
36015,71.00,71.82
36016,71.00,71.82
36017,71.00,71.40
36018,71.00,71.00
36019,71.00,70.80
36020,71.00,70.60
36021,71.00,70.46
36022,71.00,70.36
36023,71.00,70.18
36024,71.00,70.00
36025,71.00,69.80
36026,71.00,69.64
36027,71.00,69.45
36028,71.00,68.80
36029,71.00,68.77
36030,71.00,68.60
36031,71.00,68.55
36032,71.00,68.40
36033,71.00,68.36
36034,71.00,68.00
36035,71.00,67.80
36036,71.00,67.00
36037,71.00,66.73
36038,71.00,66.60
36039,71.00,66.60
36040,71.00,66.20
36041,71.00,66.20
36042,71.00,65.82
36043,71.00,65.45
36044,71.00,65.09
36045,71.00,65.09
36046,71.00,64.91
36047,71.00,64.73
36048,71.00,63.82
36049,71.00,62.40
36050,71.00,62.20
36051,71.00,61.20
36052,71.00,60.20
36053,71.00,60.20
36054,71.00,60.00
36055,71.00,58.40
36056,71.00,57.60
36057,71.00,56.50
36058,71.00,56.18
36059,71.00,55.45
36060,71.00,53.23
36061,71.00,51.80
36062,71.00,50.36
36063,71.00,45.89
36064,71.00,40.80
36065,70.99,81.09
36066,70.99,78.77
36067,70.99,78.55
36068,70.99,73.82
36069,70.99,73.45
36070,70.99,57.80
36071,70.97,92.60
36072,70.97,86.55
36073,70.97,86.20
36074,70.97,85.80
36075,70.97,84.00
36076,70.97,83.80
36077,70.97,83.80
36078,70.97,83.27
36079,70.97,83.20
36080,70.97,82.91
36081,70.97,81.82
36082,70.97,81.80
36083,70.97,81.40
36084,70.97,81.27
36085,70.97,80.55
36086,70.97,80.20
36087,70.97,80.00
36088,70.97,79.82
36089,70.97,79.60
36090,70.97,78.36
36091,70.97,77.82
36092,70.97,77.64
36093,70.97,77.60
36094,70.97,77.00
36095,70.97,76.55
36096,70.97,76.40
36097,70.97,75.60
36098,70.97,75.45
36099,70.97,75.40
36100,70.97,75.20
36101,70.97,74.91
36102,70.97,74.80
36103,70.97,74.80
36104,70.97,74.40
36105,70.97,73.40
36106,70.97,73.27
36107,70.97,71.40
36108,70.97,71.27
36109,70.97,71.20
36110,70.97,70.80
36111,70.97,70.60
36112,70.97,70.20
36113,70.97,70.00
36114,70.97,70.00
36115,70.97,68.55
36116,70.97,68.40
36117,70.97,68.18
36118,70.97,67.80
36119,70.97,67.60
36120,70.97,67.00
36121,70.97,66.73
36122,70.97,66.20
36123,70.97,65.00
36124,70.97,64.36
36125,70.97,62.00
36126,70.97,61.85
36127,70.97,60.00
36128,70.97,58.73
36129,70.97,58.40
36130,70.97,50.60
36131,70.97,49.60
36132,70.96,71.64
36133,70.95,68.36
36134,70.94,98.11
36135,70.94,91.09
36136,70.94,88.91
36137,70.94,88.91
36138,70.94,88.60
36139,70.94,87.82
36140,70.94,87.80
36141,70.94,87.09
36142,70.94,86.60
36143,70.94,86.55
36144,70.94,86.18
36145,70.94,85.82
36146,70.94,84.18
36147,70.94,84.18
36148,70.94,83.83
36149,70.94,83.60
36150,70.94,83.20
36151,70.94,83.09
36152,70.94,82.80
36153,70.94,82.60
36154,70.94,82.60
36155,70.94,82.40
36156,70.94,82.36
36157,70.94,82.18
36158,70.94,82.00
36159,70.94,82.00
36160,70.94,81.60
36161,70.94,81.45
36162,70.94,81.45
36163,70.94,81.27
36164,70.94,81.27
36165,70.94,81.09
36166,70.94,80.18
36167,70.94,80.18
36168,70.94,80.00
36169,70.94,80.00
36170,70.94,80.00
36171,70.94,80.00
36172,70.94,79.80
36173,70.94,79.80
36174,70.94,79.60
36175,70.94,79.60
36176,70.94,79.20
36177,70.94,79.20
36178,70.94,79.00
36179,70.94,78.91
36180,70.94,78.80
36181,70.94,78.00
36182,70.94,77.80
36183,70.94,77.64
36184,70.94,77.40
36185,70.94,77.00
36186,70.94,76.91
36187,70.94,76.80
36188,70.94,76.73
36189,70.94,76.20
36190,70.94,76.18
36191,70.94,76.00
36192,70.94,75.82
36193,70.94,75.60
36194,70.94,75.60
36195,70.94,75.45
36196,70.94,75.27
36197,70.94,74.91
36198,70.94,74.80
36199,70.94,74.80
36200,70.94,74.73
36201,70.94,74.60
36202,70.94,74.60
36203,70.94,74.20
36204,70.94,74.20
36205,70.94,74.20
36206,70.94,74.00
36207,70.94,74.00
36208,70.94,74.00
36209,70.94,73.64
36210,70.94,73.27
36211,70.94,73.27
36212,70.94,73.00
36213,70.94,73.00
36214,70.94,72.91
36215,70.94,72.55
36216,70.94,72.36
36217,70.94,72.20
36218,70.94,72.18
36219,70.94,72.00
36220,70.94,71.82
36221,70.94,71.45
36222,70.94,71.40
36223,70.94,71.27
36224,70.94,71.20
36225,70.94,71.09
36226,70.94,71.00
36227,70.94,70.00
36228,70.94,69.45
36229,70.94,69.20
36230,70.94,69.00
36231,70.94,69.00
36232,70.94,68.36
36233,70.94,68.00
36234,70.94,68.00
36235,70.94,67.82
36236,70.94,67.64
36237,70.94,67.27
36238,70.94,66.80
36239,70.94,66.73
36240,70.94,66.60
36241,70.94,66.36
36242,70.94,66.20
36243,70.94,65.80
36244,70.94,64.80
36245,70.94,64.40
36246,70.94,64.20
36247,70.94,63.60
36248,70.94,63.60
36249,70.94,63.20
36250,70.94,63.00
36251,70.94,63.00
36252,70.94,62.80
36253,70.94,62.55
36254,70.94,62.00
36255,70.94,60.40
36256,70.94,60.00
36257,70.94,59.09
36258,70.94,58.00
36259,70.94,56.80
36260,70.94,56.18
36261,70.94,55.45
36262,70.94,53.45
36263,70.94,49.80
36264,70.94,47.80
36265,70.93,92.40
36266,70.93,84.91
36267,70.93,44.80
36268,70.92,93.82
36269,70.91,86.40
36270,70.91,83.45
36271,70.91,82.91
36272,70.91,82.36
36273,70.91,82.36
36274,70.91,81.40
36275,70.91,80.36
36276,70.91,80.20
36277,70.91,79.45
36278,70.91,79.45
36279,70.91,79.45
36280,70.91,78.55
36281,70.91,78.00
36282,70.91,78.00
36283,70.91,77.45
36284,70.91,77.23
36285,70.91,77.09
36286,70.91,77.09
36287,70.91,76.73
36288,70.91,76.40
36289,70.91,76.18
36290,70.91,76.00
36291,70.91,75.82
36292,70.91,75.64
36293,70.91,75.60
36294,70.91,75.45
36295,70.91,75.09
36296,70.91,72.91
36297,70.91,72.91
36298,70.91,72.55
36299,70.91,72.00
36300,70.91,71.38
36301,70.91,71.00
36302,70.91,70.73
36303,70.91,69.20
36304,70.91,68.40
36305,70.91,68.15
36306,70.91,67.64
36307,70.91,65.20
36308,70.91,64.60
36309,70.91,64.40
36310,70.91,64.36
36311,70.91,63.40
36312,70.91,61.20
36313,70.91,60.15
36314,70.91,60.00
36315,70.91,58.20
36316,70.91,57.09
36317,70.91,56.36
36318,70.91,54.60
36319,70.91,53.38
36320,70.90,82.73
36321,70.90,81.40
36322,70.90,74.18
36323,70.90,70.55
36324,70.90,70.31
36325,70.89,82.00
36326,70.88,91.82
36327,70.88,91.27
36328,70.88,89.45
36329,70.88,88.73
36330,70.88,88.40
36331,70.88,87.64
36332,70.88,87.45
36333,70.88,87.20
36334,70.88,86.73
36335,70.88,86.36
36336,70.88,86.00
36337,70.88,86.00
36338,70.88,85.09
36339,70.88,85.00
36340,70.88,84.80
36341,70.88,84.80
36342,70.88,84.55
36343,70.88,84.00
36344,70.88,83.82
36345,70.88,83.82
36346,70.88,83.60
36347,70.88,83.45
36348,70.88,83.45
36349,70.88,83.45
36350,70.88,83.40
36351,70.88,83.20
36352,70.88,83.09
36353,70.88,82.80
36354,70.88,82.73
36355,70.88,82.60
36356,70.88,82.55
36357,70.88,82.20
36358,70.88,82.00
36359,70.88,81.82
36360,70.88,81.82
36361,70.88,81.60
36362,70.88,81.00
36363,70.88,80.91
36364,70.88,80.80
36365,70.88,80.80
36366,70.88,80.73
36367,70.88,80.60
36368,70.88,80.60
36369,70.88,80.55
36370,70.88,80.36
36371,70.88,80.20
36372,70.88,80.20
36373,70.88,80.18
36374,70.88,79.80
36375,70.88,79.80
36376,70.88,79.40
36377,70.88,79.27
36378,70.88,79.27
36379,70.88,79.20
36380,70.88,79.09
36381,70.88,78.60
36382,70.88,78.40
36383,70.88,78.36
36384,70.88,78.20
36385,70.88,78.00
36386,70.88,77.09
36387,70.88,76.91
36388,70.88,76.91
36389,70.88,76.80
36390,70.88,76.60
36391,70.88,76.60
36392,70.88,76.55
36393,70.88,76.36
36394,70.88,76.20
36395,70.88,76.00
36396,70.88,75.80
36397,70.88,75.60
36398,70.88,75.40
36399,70.88,74.80
36400,70.88,74.18
36401,70.88,74.00
36402,70.88,73.82
36403,70.88,73.60
36404,70.88,73.45
36405,70.88,73.45
36406,70.88,73.40
36407,70.88,72.91
36408,70.88,72.00
36409,70.88,71.82
36410,70.88,71.80
36411,70.88,71.64
36412,70.88,71.27
36413,70.88,71.20
36414,70.88,71.09
36415,70.88,70.62
36416,70.88,70.40
36417,70.88,70.36
36418,70.88,69.87
36419,70.88,69.45
36420,70.88,69.40
36421,70.88,69.27
36422,70.88,69.27
36423,70.88,69.20
36424,70.88,69.09
36425,70.88,68.73
36426,70.88,68.73
36427,70.88,68.60
36428,70.88,68.40
36429,70.88,68.40
36430,70.88,68.00
36431,70.88,68.00
36432,70.88,67.40
36433,70.88,67.27
36434,70.88,67.09
36435,70.88,66.73
36436,70.88,66.20
36437,70.88,65.80
36438,70.88,65.45
36439,70.88,65.23
36440,70.88,65.09
36441,70.88,65.09
36442,70.88,64.36
36443,70.88,64.20
36444,70.88,64.18
36445,70.88,63.64
36446,70.88,63.60
36447,70.88,63.45
36448,70.88,63.00
36449,70.88,62.18
36450,70.88,61.80
36451,70.88,61.64
36452,70.88,60.60
36453,70.88,58.60
36454,70.88,58.00
36455,70.88,57.82
36456,70.88,57.09
36457,70.88,52.73
36458,70.88,49.80
36459,70.87,85.27
36460,70.87,83.45
36461,70.87,75.82
36462,70.87,68.55
36463,70.86,83.60
36464,70.86,73.27
36465,70.86,70.91
36466,70.86,67.60
36467,70.86,66.00
36468,70.85,93.09
36469,70.85,86.18
36470,70.85,86.00
36471,70.85,83.82
36472,70.85,82.73
36473,70.85,81.64
36474,70.85,81.20
36475,70.85,81.20
36476,70.85,80.91
36477,70.85,80.60
36478,70.85,80.18
36479,70.85,80.18
36480,70.85,80.00
36481,70.85,79.09
36482,70.85,79.00
36483,70.85,78.91
36484,70.85,78.73
36485,70.85,78.60
36486,70.85,78.00
36487,70.85,76.73
36488,70.85,76.40
36489,70.85,76.18
36490,70.85,76.00
36491,70.85,75.45
36492,70.85,75.09
36493,70.85,74.91
36494,70.85,74.91
36495,70.85,73.09
36496,70.85,72.20
36497,70.85,72.18
36498,70.85,71.27
36499,70.85,70.40
36500,70.85,70.31
36501,70.85,70.18
36502,70.85,69.82
36503,70.85,69.64
36504,70.85,69.60
36505,70.85,69.09
36506,70.85,67.85
36507,70.85,67.09
36508,70.85,65.50
36509,70.85,65.20
36510,70.85,64.80
36511,70.85,64.00
36512,70.85,63.09
36513,70.85,61.45
36514,70.85,60.00
36515,70.85,58.60
36516,70.85,58.20
36517,70.85,57.82
36518,70.85,57.00
36519,70.85,56.18
36520,70.85,53.87
36521,70.84,82.80
36522,70.83,65.40
36523,70.82,91.80
36524,70.82,89.27
36525,70.82,88.91
36526,70.82,88.36
36527,70.82,87.27
36528,70.82,87.00
36529,70.82,85.64
36530,70.82,85.64
36531,70.82,85.09
36532,70.82,84.91
36533,70.82,84.40
36534,70.82,84.00
36535,70.82,83.60
36536,70.82,83.40
36537,70.82,83.20
36538,70.82,83.20
36539,70.82,83.20
36540,70.82,82.80
36541,70.82,82.00
36542,70.82,81.82
36543,70.82,81.45
36544,70.82,81.40
36545,70.82,81.27
36546,70.82,81.20
36547,70.82,81.20
36548,70.82,80.18
36549,70.82,80.00
36550,70.82,79.64
36551,70.82,79.09
36552,70.82,79.00
36553,70.82,78.91
36554,70.82,78.80
36555,70.82,78.80
36556,70.82,78.73
36557,70.82,78.73
36558,70.82,78.36
36559,70.82,78.18
36560,70.82,78.00
36561,70.82,78.00
36562,70.82,77.80
36563,70.82,77.60
36564,70.82,77.45
36565,70.82,77.40
36566,70.82,77.27
36567,70.82,77.27
36568,70.82,77.09
36569,70.82,76.91
36570,70.82,76.73
36571,70.82,76.60
36572,70.82,76.00
36573,70.82,75.80
36574,70.82,75.45
36575,70.82,75.45
36576,70.82,75.45
36577,70.82,75.27
36578,70.82,75.20
36579,70.82,74.73
36580,70.82,74.20
36581,70.82,73.80
36582,70.82,73.80
36583,70.82,73.64
36584,70.82,73.64
36585,70.82,73.27
36586,70.82,73.27
36587,70.82,72.40
36588,70.82,72.36
36589,70.82,72.00
36590,70.82,71.82
