ALGMN,Gender,Diploma,SSC
53446,Male,65.81,77.27
53447,Female,65.81,74.8
53448,Female,65.81,74
53449,Male,65.81,73.45
53450,Male,65.81,72.36
53451,Female,65.81,71.45
53452,Female,65.81,71.2
53453,Female,65.81,69.27
53454,Female,65.81,67.8
53455,Male,65.81,67
53456,Female,65.81,66.6
53457,Female,65.81,62.4
53458,Female,65.81,58.2
53459,Female,65.81,57.4
53460,Male,65.81,52.91
53461,Male,65.81,45.69
53462,Male,65.81,36.27
53463,Female,65.8,86.36
53464,Male,65.8,86.18
53465,Male,65.8,77
53466,Male,65.79,80.73
53467,Male,65.79,70.36
53468,Female,65.78,91.09
53469,Male,65.78,73.33
53470,Female,65.78,72.91
53471,Male,65.78,49.23
53472,Female,65.77,89.64
53473,Male,65.76,89.64
53474,Male,65.76,89.64
53475,Male,65.76,89.2
53476,Male,65.76,87.82
53477,Male,65.76,87
53478,Male,65.76,86.55
53479,Male,65.76,86.18
53480,Female,65.76,85.64
53481,Male,65.76,85.6
53482,Male,65.76,85
53483,Male,65.76,84.55
53484,Female,65.76,84.18
53485,Male,65.76,84
53486,Male,65.76,83.45
53487,Female,65.76,83.27
53488,Male,65.76,82.8
53489,Female,65.76,82.73
53490,Male,65.76,82.18
53491,Male,65.76,82
53492,Male,65.76,81.82
53493,Female,65.76,81.8
53494,Male,65.76,81.6
53495,Male,65.76,81.45
53496,Female,65.76,81.45
53497,Female,65.76,81.38
53498,Male,65.76,80.91
53499,Male,65.76,80.8
53500,Female,65.76,80.8
53501,Male,65.76,80.55
53502,Male,65.76,80
53503,Male,65.76,79.8
53504,Male,65.76,79.64
53505,Male,65.76,79
53506,Male,65.76,79
53507,Male,65.76,78.8
53508,Male,65.76,78.55
53509,Male,65.76,78.4
53510,Male,65.76,78.36
53511,Female,65.76,78.18
53512,Male,65.76,78
53513,Female,65.76,77.82
53514,Male,65.76,77.8
53515,Female,65.76,77.45
53516,Male,65.76,77.4
53517,Female,65.76,77.4
53518,Male,65.76,77.2
53519,Female,65.76,76.6
53520,Male,65.76,76.6
53521,Female,65.76,76.36
53522,Female,65.76,76.36
53523,Female,65.76,76.2
53524,Male,65.76,76.18
53525,Male,65.76,76
53526,Male,65.76,75.82
53527,Male,65.76,75.23
53528,Male,65.76,75.2
53529,Male,65.76,75.2
53530,Male,65.76,74.91
53531,Male,65.76,74.91
53532,Male,65.76,74.6
53533,Male,65.76,74.6
53534,Male,65.76,74.55
53535,Male,65.76,74.33
53536,Male,65.76,74.31
53537,Female,65.76,74.15
53538,Female,65.76,73.6
53539,Male,65.76,73.45
53540,Male,65.76,73
53541,Female,65.76,72.6
53542,Male,65.76,72.55
53543,Male,65.76,72.36
53544,Male,65.76,72.18
53545,Male,65.76,72.18
53546,Female,65.76,71.82
53547,Male,65.76,71.8
53548,Male,65.76,71.64
53549,Male,65.76,71.64
53550,Female,65.76,71.45
53551,Male,65.76,71.27
53552,Female,65.76,71.23
53553,Male,65.76,71.09
53554,Male,65.76,71
53555,Male,65.76,71
53556,Male,65.76,70.73
53557,Male,65.76,70.55
53558,Male,65.76,70.36
53559,Female,65.76,70.18
53560,Male,65.76,70
53561,Male,65.76,69.82
53562,Male,65.76,69.6
53563,Female,65.76,69.4
53564,Male,65.76,69.27
53565,Male,65.76,69.27
53566,Male,65.76,69.27
53567,Female,65.76,69.23
53568,Male,65.76,69.09
53569,Female,65.76,68.8
53570,Female,65.76,68.8
53571,Male,65.76,68.73
53572,Male,65.76,68.6
53573,Female,65.76,68.18
53574,Male,65.76,68
53575,Male,65.76,67.82
53576,Male,65.76,67.6
53577,Male,65.76,67.45
53578,Male,65.76,67.27
53579,Male,65.76,67.2
53580,Male,65.76,67.09
53581,Male,65.76,67.09
53582,Female,65.76,67
53583,Male,65.76,66.91
53584,Male,65.76,66.8
53585,Male,65.76,66.55
53586,Male,65.76,66.2
53587,Male,65.76,65.8
53588,Female,65.76,65.8
53589,Male,65.76,65.45
53590,Male,65.76,65.2
53591,Male,65.76,65.08
53592,Male,65.76,64.91
53593,Female,65.76,64.73
53594,Male,65.76,64.73
53595,Male,65.76,64.6
53596,Female,65.76,64.55
53597,Female,65.76,64.36
53598,Male,65.76,64.18
53599,Male,65.76,64
53600,Male,65.76,63.8
53601,Female,65.76,63.6
53602,Male,65.76,63.45
53603,Male,65.76,63.45
53604,Male,65.76,63.2
53605,Male,65.76,63
53606,Male,65.76,61.64
53607,Male,65.76,61.6
53608,Male,65.76,61.6
53609,Female,65.76,61.27
53610,Female,65.76,61.2
53611,Male,65.76,60.73
53612,Female,65.76,60.6
53613,Male,65.76,60
53614,Male,65.76,60
53615,Male,65.76,60
53616,Female,65.76,60
53617,Female,65.76,58.2
53618,Female,65.76,58
53619,Female,65.76,58
53620,Female,65.76,56.4
53621,Male,65.76,55.87
53622,Male,65.76,55.5
53623,Female,65.76,55
53624,Male,65.76,54.91
53625,Male,65.76,54.15
53626,Male,65.76,53.6
53627,Male,65.76,53
53628,Male,65.76,51.23
53629,Male,65.76,48.15
53630,Male,65.76,46.93
53631,Male,65.76,42
53632,Male,65.75,88.55
53633,Female,65.75,85.2
53634,Male,65.75,83.64
53635,Male,65.75,80.91
53636,Male,65.75,79.8
53637,Female,65.75,79.27
53638,Female,65.75,78
53639,Male,65.75,77.45
53640,Male,65.75,74.2
53641,Male,65.75,72.73
53642,Male,65.75,66.73
53643,Male,65.75,65.82
53644,Male,65.75,65.27
53645,Male,65.75,62.2
53646,Male,65.75,61.6
53647,Male,65.75,60.91
53648,Male,65.75,60.15
53649,Female,65.75,60
53650,Female,65.75,57.82
53651,Female,65.74,81.09
53652,Male,65.74,71.82
53653,Female,65.74,71.2
53654,Female,65.74,59.27
53655,Male,65.73,87.27
53656,Male,65.73,85.08
53657,Female,65.73,83
53658,Male,65.73,79.33
53659,Male,65.73,75
53660,Male,65.73,67.82
53661,Male,65.73,61.45
53662,Male,65.72,66.62
53663,Male,65.71,89.82
53664,Female,65.71,88.4
53665,Male,65.71,88.18
53666,Male,65.71,87.27
53667,Female,65.71,86.91
53668,Female,65.71,86.4
53669,Male,65.71,86.2
53670,Female,65.71,86.2
53671,Male,65.71,85.8
53672,Male,65.71,84.2
53673,Male,65.71,84.18
53674,Male,65.71,83.27
53675,Male,65.71,82.15
53676,Male,65.71,81.82
53677,Male,65.71,81.8
53678,Male,65.71,81.09
53679,Male,65.71,81
53680,Male,65.71,80.55
53681,Female,65.71,80
53682,Male,65.71,79.82
53683,Male,65.71,79.45
53684,Female,65.71,79.45
53685,Female,65.71,79
53686,Male,65.71,78.8
53687,Male,65.71,78.6
53688,Male,65.71,78.4
53689,Male,65.71,77.82
53690,Male,65.71,77.69
53691,Male,65.71,77.09
53692,Male,65.71,76.73
53693,Female,65.71,75.82
53694,Male,65.71,75.82
53695,Female,65.71,75.45
53696,Male,65.71,75.27
53697,Female,65.71,74.91
53698,Female,65.71,74.6
53699,Male,65.71,74.55
53700,Male,65.71,74.55
53701,Male,65.71,74.55
53702,Male,65.71,74.4
53703,Male,65.71,74.2
53704,Male,65.71,74
53705,Male,65.71,73.4
53706,Male,65.71,73.27
53707,Male,65.71,73
53708,Male,65.71,72.91
53709,Male,65.71,72.73
53710,Male,65.71,72.6
53711,Male,65.71,72.55
53712,Male,65.71,72.36
53713,Male,65.71,72.36
53714,Male,65.71,72
53715,Female,65.71,72
53716,Female,65.71,71.27
53717,Male,65.71,71.27
53718,Female,65.71,71.27
53719,Female,65.71,71.2
53720,Male,65.71,71.09
53721,Male,65.71,70.91
53722,Male,65.71,70.91
53723,Male,65.71,70.73
53724,Male,65.71,70.6
53725,Male,65.71,70.6
53726,Female,65.71,70.46
53727,Male,65.71,70
53728,Male,65.71,69.82
53729,Female,65.71,69.8
53730,Male,65.71,69.64
53731,Female,65.71,69.64
53732,Female,65.71,69.6
53733,Male,65.71,69.2
53734,Female,65.71,69.09
53735,Male,65.71,69
53736,Male,65.71,68.91
53737,Male,65.71,68.8
53738,Male,65.71,68.8
53739,Male,65.71,68.55
53740,Female,65.71,68.4
53741,Male,65.71,68.36
53742,Male,65.71,68.18
53743,Male,65.71,68
53744,Male,65.71,68
53745,Male,65.71,67.6
53746,Male,65.71,67.45
53747,Male,65.71,67.09
53748,Male,65.71,66.8
53749,Male,65.71,66.4
53750,Male,65.71,65.85
53751,Male,65.71,65.8
53752,Male,65.71,65.64
53753,Male,65.71,65.6
53754,Female,65.71,65.4
53755,Female,65.71,65.27
53756,Male,65.71,64.8
53757,Male,65.71,64.55
53758,Male,65.71,64
53759,Male,65.71,64
53760,Male,65.71,63.4
53761,Male,65.71,63.09
53762,Male,65.71,62.8
53763,Female,65.71,62
53764,Male,65.71,62
53765,Male,65.71,61.64
53766,Male,65.71,61.4
53767,Male,65.71,61
53768,Female,65.71,60.2
53769,Male,65.71,60
53770,Male,65.71,58.33
53771,Female,65.71,56.8
53772,Male,65.71,56.17
53773,Male,65.71,55.1
53774,Male,65.71,52.8
53775,Male,65.71,52.2
53776,Male,65.71,52.15
53777,Male,65.71,49.09
53778,Female,65.7,87.6
53779,Male,65.7,83.6
53780,Male,65.7,81.8
53781,Male,65.7,81.45
53782,Male,65.7,80.36
53783,Male,65.7,79.45
53784,Female,65.7,78.6
53785,Male,65.7,78.18
53786,Male,65.7,77.09
53787,Female,65.7,76.55
53788,Male,65.7,76.4
53789,Male,65.7,76.36
53790,Male,65.7,76.18
53791,Male,65.7,75.8
53792,Male,65.7,75.4
53793,Male,65.7,75.27
53794,Male,65.7,75.2
53795,Male,65.7,74.6
53796,Female,65.7,74
53797,Male,65.7,73.82
53798,Male,65.7,73.6
53799,Male,65.7,73.27
53800,Male,65.7,72.8
53801,Male,65.7,72.36
53802,Male,65.7,72
53803,Male,65.7,72
53804,Male,65.7,71.82
53805,Male,65.7,71.8
53806,Female,65.7,71.4
53807,Male,65.7,70.6
53808,Male,65.7,67.64
53809,Male,65.7,67.45
53810,Male,65.7,66.2
53811,Female,65.7,65.4
53812,Male,65.7,64.8
53813,Male,65.7,64.8
53814,Male,65.7,64.6
53815,Male,65.7,64.2
53816,Male,65.7,64
53817,Male,65.7,63.27
53818,Male,65.7,62.18
53819,Male,65.7,61.82
53820,Male,65.7,60.8
53821,Male,65.7,60.36
53822,Male,65.7,60
53823,Male,65.7,57.8
53824,Male,65.7,57.6
53825,Female,65.7,56.6
53826,Male,65.69,87.6
53827,Female,65.69,85.09
53828,Male,65.69,82.91
53829,Male,65.69,82.18
53830,Male,65.69,80.55
53831,Female,65.69,79.82
53832,Female,65.69,79.4
53833,Female,65.69,78.6
53834,Female,65.69,77.27
53835,Male,65.69,72.77
53836,Female,65.69,72.73
53837,Male,65.69,71.64
53838,Female,65.69,70.73
53839,Female,65.69,70.6
53840,Male,65.69,70.36
53841,Male,65.69,68.2
53842,Male,65.69,65.85
53843,Male,65.69,65.6
53844,Female,65.69,64.55
53845,Male,65.69,63.27
53846,Female,65.69,61.8
53847,Male,65.69,60
53848,Male,65.69,55.8
53849,Male,65.68,85.64
53850,Male,65.68,81
53851,Male,65.68,74.18
53852,Female,65.68,69.82
53853,Male,65.68,69.27
53854,Male,65.68,66.31
53855,Male,65.68,62.92
53856,Male,65.67,82.91
53857,Male,65.67,76.46
53858,Male,65.67,72.55
53859,Male,65.67,48.31
53860,Male,65.66,74.77
53861,Female,65.65,89.6
53862,Male,65.65,89
53863,Female,65.65,86.91
53864,Male,65.65,86.73
53865,Female,65.65,84
53866,Male,65.65,83.64
53867,Female,65.65,82.8
53868,Male,65.65,82.73
53869,Male,65.65,82.2
53870,Male,65.65,81.4
53871,Male,65.65,81.27
53872,Male,65.65,81.2
53873,Male,65.65,80.6
53874,Male,65.65,80.18
53875,Male,65.65,80
53876,Female,65.65,79.64
53877,Male,65.65,79.27
53878,Female,65.65,78.91
53879,Male,65.65,78.8
53880,Male,65.65,78.73
53881,Male,65.65,78.73
53882,Male,65.65,78.55
53883,Male,65.65,78.36
53884,Male,65.65,78.36
53885,Male,65.65,78.18
53886,Male,65.65,78.18
53887,Male,65.65,78
53888,Male,65.65,77.82
53889,Male,65.65,77.8
53890,Male,65.65,77.45
53891,Male,65.65,77.4
53892,Male,65.65,77.4
53893,Male,65.65,77.2
53894,Female,65.65,77
53895,Male,65.65,76.91
53896,Male,65.65,76.8
53897,Male,65.65,76.6
53898,Male,65.65,76.6
53899,Male,65.65,76.55
53900,Male,65.65,76.36
53901,Female,65.65,76
53902,Female,65.65,75.82
53903,Male,65.65,75.82
53904,Male,65.65,75.82
53905,Male,65.65,75.45
53906,Female,65.65,75.4
53907,Female,65.65,75.4
53908,Male,65.65,75.2
53909,Male,65.65,75.09
53910,Male,65.65,74.73
53911,Male,65.65,74.4
53912,Male,65.65,74.36
53913,Male,65.65,74
53914,Female,65.65,73.6
53915,Male,65.65,73.4
53916,Male,65.65,73.09
53917,Female,65.65,73.09
53918,Male,65.65,72.36
53919,Male,65.65,72
53920,Male,65.65,72
53921,Male,65.65,71.82
53922,Female,65.65,71.8
53923,Male,65.65,71.6
53924,Male,65.65,71.4
53925,Female,65.65,70.8
53926,Female,65.65,70.8
53927,Male,65.65,70.73
53928,Female,65.65,70.73
53929,Male,65.65,70.4
53930,Male,65.65,70.2
53931,Male,65.65,70.18
53932,Female,65.65,70
53933,Male,65.65,69.82
53934,Male,65.65,69.64
53935,Male,65.65,69.4
53936,Male,65.65,69.23
53937,Male,65.65,69.09
53938,Male,65.65,68.55
53939,Male,65.65,68.4
53940,Male,65.65,68.36
53941,Male,65.65,68
53942,Male,65.65,68
53943,Female,65.65,68
53944,Male,65.65,67.45
53945,Male,65.65,67.23
53946,Male,65.65,67.2
53947,Male,65.65,66.73
53948,Male,65.65,66.36
53949,Male,65.65,66.15
53950,Male,65.65,65.45
53951,Male,65.65,65.2
53952,Male,65.65,65.2
53953,Female,65.65,65.09
53954,Male,65.65,64.6
53955,Male,65.65,63.8
53956,Male,65.65,63.09
53957,Male,65.65,63
53958,Male,65.65,62.55
53959,Male,65.65,60.6
53960,Male,65.65,60
53961,Male,65.65,57.8
53962,Male,65.65,56.91
53963,Female,65.65,56.2
53964,Male,65.65,55.64
53965,Male,65.65,53.82
53966,Male,65.65,53
53967,Male,65.65,52.8
53968,Male,65.65,45.07
53969,Male,65.64,86.73
53970,Female,65.64,84.6
53971,Male,65.64,83.09
53972,Male,65.64,82.55
53973,Male,65.64,82
53974,Male,65.64,81.27
53975,Female,65.64,81.2
53976,Female,65.64,81
53977,Female,65.64,80.2
53978,Male,65.64,79.82
53979,Male,65.64,79.8
53980,Female,65.64,79.45
53981,Male,65.64,79.09
53982,Male,65.64,78.55
53983,Male,65.64,77.09
53984,Male,65.64,76.2
53985,Female,65.64,75.2
53986,Female,65.64,75.09
53987,Male,65.64,74
53988,Male,65.64,73.82
53989,Male,65.64,72.18
53990,Male,65.64,71.82
53991,Male,65.64,71.8
53992,Male,65.64,71.8
53993,Female,65.64,71.8
53994,Male,65.64,71.08
53995,Male,65.64,70.91
53996,Male,65.64,70.8
53997,Male,65.64,70.8
53998,Male,65.64,70.55
53999,Female,65.64,70.18
54000,Male,65.64,70.18
54001,Male,65.64,69.27
54002,Female,65.64,69.27
54003,Male,65.64,68.62
54004,Male,65.64,68.2
54005,Female,65.64,68.18
54006,Male,65.64,68
54007,Male,65.64,67.82
54008,Male,65.64,67.6
54009,Female,65.64,67.27
54010,Male,65.64,67.2
54011,Male,65.64,66.73
54012,Female,65.64,66
54013,Male,65.64,66
54014,Male,65.64,65
54015,Male,65.64,64.55
54016,Male,65.64,64.4
54017,Female,65.64,64
54018,Male,65.64,63.2
54019,Male,65.64,62.73
54020,Male,65.64,62.55
54021,Male,65.64,60.2
54022,Male,65.64,59.4
54023,Male,65.64,59.27
54024,Male,65.64,57.2
54025,Male,65.64,54.4
54026,Male,65.64,54.15
54027,Male,65.64,53.2
54028,Male,65.64,47.38
54029,Female,65.63,90.55
54030,Male,65.63,87.09
54031,Male,65.63,86.55
54032,Female,65.63,86.36
54033,Male,65.63,80.62
54034,Male,65.63,78.77
54035,Female,65.63,78.36
54036,Female,65.63,77
54037,Male,65.63,76.91
54038,Male,65.63,76.55
54039,Male,65.63,75.82
54040,Male,65.63,74.2
54041,Male,65.63,73.85
54042,Female,65.63,73.45
54043,Female,65.63,72.36
54044,Male,65.63,71.27
54045,Male,65.63,70.92
54046,Male,65.63,67.64
54047,Female,65.63,67.09
54048,Female,65.63,67
54049,Male,65.63,66.8
54050,Male,65.63,65.64
54051,Male,65.63,63.09
54052,Male,65.63,61
54053,Male,65.63,60.36
54054,Male,65.63,58.36
54055,Female,65.63,57.8
54056,Male,65.63,56.73
54057,Male,65.63,48.77
54058,Male,65.63,43.2
54059,Female,65.63,38.73
54060,Female,65.61,79.64
54061,Male,65.61,77.09
54062,Male,65.61,72.18
54063,Male,65.61,63.47
54064,Male,65.61,55.07
54065,Male,65.61,49.2
54066,Male,65.6,79.2
54067,Female,65.6,69.8
54068,Female,65.6,62.2
54069,Female,65.6,58.8
54070,Female,65.6,58.73
54071,Male,65.6,57.4
54072,Male,65.59,92
54073,Male,65.59,88.18
54074,Male,65.59,85.8
54075,Male,65.59,85.45
54076,Female,65.59,85.2
54077,Female,65.59,84.8
54078,Male,65.59,83.82
54079,Male,65.59,83.64
54080,Male,65.59,83.4
54081,Female,65.59,83.27
54082,Male,65.59,82.8
54083,Male,65.59,82.73
54084,Male,65.59,81.2
54085,Male,65.59,80
54086,Male,65.59,79.64
54087,Male,65.59,79.45
54088,Male,65.59,79.09
54089,Male,65.59,79.09
54090,Male,65.59,78.91
54091,Female,65.59,78.91
54092,Male,65.59,78.73
54093,Male,65.59,78.73
54094,Male,65.59,78.55
54095,Male,65.59,78.36
54096,Female,65.59,78.2
54097,Male,65.59,78
54098,Female,65.59,77.8
54099,Male,65.59,77.64
54100,Female,65.59,77.27
54101,Male,65.59,77.27
54102,Male,65.59,77
54103,Male,65.59,76.91
54104,Male,65.59,76.73
54105,Female,65.59,76.6
54106,Male,65.59,76.36
54107,Female,65.59,76.18
54108,Male,65.59,75.82
54109,Female,65.59,75.4
54110,Female,65.59,75.4
54111,Male,65.59,75.27
54112,Male,65.59,74.8
54113,Male,65.59,74.36
54114,Female,65.59,73.6
54115,Male,65.59,73.6
54116,Male,65.59,73.45
54117,Male,65.59,73.27
54118,Female,65.59,73.09
54119,Male,65.59,73
54120,Male,65.59,72.91
54121,Male,65.59,72.6
54122,Male,65.59,72.55
54123,Male,65.59,72.31
54124,Male,65.59,71.8
54125,Male,65.59,71.45
54126,Male,65.59,71.27
54127,Male,65.59,71.27
54128,Male,65.59,71.2
54129,Male,65.59,70.6
54130,Female,65.59,70.6
54131,Female,65.59,70.18
54132,Male,65.59,70
54133,Male,65.59,69.82
54134,Female,65.59,69.45
54135,Male,65.59,69.27
54136,Male,65.59,68.73
54137,Female,65.59,68.6
54138,Female,65.59,68.6
54139,Male,65.59,68.4
54140,Male,65.59,68.15
54141,Female,65.59,68
54142,Male,65.59,68
54143,Male,65.59,67.82
54144,Male,65.59,67.8
54145,Male,65.59,67.09
54146,Male,65.59,67
54147,Female,65.59,66.6
54148,Female,65.59,66.6
54149,Female,65.59,66
54150,Male,65.59,65.09
54151,Male,65.59,64.91
54152,Male,65.59,64.18
54153,Male,65.59,63.23
54154,Male,65.59,63
54155,Male,65.59,62.91
54156,Male,65.59,62.36
54157,Male,65.59,62.2
54158,Male,65.59,61.8
54159,Male,65.59,60.4
54160,Male,65.59,60.18
54161,Male,65.59,60
54162,Female,65.59,58.73
54163,Male,65.59,58.4
54164,Female,65.59,57.4
54165,Female,65.59,57.33
54166,Male,65.59,55.4
54167,Female,65.59,54.18
54168,Male,65.59,54
54169,Male,65.59,53.87
54170,Male,65.59,52.8
54171,Male,65.59,52.31
54172,Male,65.58,91.4
54173,Female,65.58,87.45
54174,Female,65.58,86.4
54175,Female,65.58,82.4
54176,Male,65.58,82.18
54177,Male,65.58,82.18
54178,Male,65.58,81.82
54179,Female,65.58,81.6
54180,Male,65.58,81.4
54181,Female,65.58,81.2
54182,Male,65.58,80.91
54183,Male,65.58,80.73
54184,Male,65.58,80.2
54185,Male,65.58,79.6
54186,Female,65.58,78.55
54187,Male,65.58,78.55
54188,Male,65.58,77.6
54189,Male,65.58,76.8
54190,Male,65.58,76.36
54191,Male,65.58,76.18
54192,Male,65.58,75.6
54193,Male,65.58,74.36
54194,Male,65.58,74.36
54195,Female,65.58,74.36
54196,Female,65.58,73.8
54197,Male,65.58,73.33
54198,Male,65.58,73
54199,Male,65.58,72.91
54200,Female,65.58,72.8
54201,Male,65.58,71.8
54202,Female,65.58,70.91
54203,Female,65.58,70.6
54204,Male,65.58,70
54205,Male,65.58,69.82
54206,Male,65.58,69.6
54207,Female,65.58,69.09
54208,Male,65.58,68.4
54209,Male,65.58,67.45
54210,Male,65.58,66.73
54211,Male,65.58,66.2
54212,Male,65.58,65.4
54213,Male,65.58,65.2
54214,Male,65.58,65.09
54215,Female,65.58,64.6
54216,Male,65.58,63.82
54217,Male,65.58,63.09
54218,Male,65.58,62.73
54219,Male,65.58,61.73
54220,Female,65.58,60.73
54221,Male,65.58,59.6
54222,Male,65.58,59.27
54223,Male,65.58,55
54224,Male,65.58,51.23
54225,Male,65.58,50.4
54226,Male,65.58,43.6
54227,Male,65.57,49.2
54228,Female,65.56,89.27
54229,Female,65.56,86.18
54230,Female,65.56,80.6
54231,Male,65.56,78.55
54232,Female,65.56,75.82
54233,Male,65.56,64.55
54234,Male,65.56,64.4
54235,Male,65.56,63.2
54236,Male,65.56,56
54237,Male,65.56,54.15
54238,Female,65.56,52.31
54239,Male,65.55,68
54240,Male,65.54,72
54241,Male,65.54,69.69
54242,Male,65.54,60.8
54243,Male,65.53,92.36
54244,Female,65.53,91.64
54245,Female,65.53,87.27
54246,Female,65.53,86.8
54247,Male,65.53,86.36
54248,Male,65.53,86
54249,Male,65.53,84.91
54250,Male,65.53,82.73
54251,Male,65.53,81.64
54252,Male,65.53,80.73
54253,Male,65.53,80.6
54254,Male,65.53,80
54255,Male,65.53,79.64
54256,Male,65.53,79.45
54257,Male,65.53,79.4
54258,Male,65.53,79.08
54259,Female,65.53,79
54260,Male,65.53,78.73
54261,Female,65.53,78.73
54262,Female,65.53,78.73
54263,Male,65.53,78.55
54264,Male,65.53,78.36
54265,Female,65.53,78.18
54266,Male,65.53,78
54267,Male,65.53,77.6
54268,Male,65.53,77.4
54269,Male,65.53,77.27
54270,Female,65.53,76.91
54271,Male,65.53,76.18
54272,Male,65.53,76
54273,Male,65.53,75.82
54274,Male,65.53,75.82
54275,Male,65.53,75.45
54276,Male,65.53,75.2
54277,Male,65.53,75.09
54278,Male,65.53,74.92
54279,Male,65.53,74.6
54280,Male,65.53,74.4
54281,Male,65.53,74.4
54282,Male,65.53,73.8
54283,Male,65.53,73.6
54284,Male,65.53,73.6
54285,Female,65.53,73.45
54286,Male,65.53,72.91
54287,Male,65.53,72.8
54288,Female,65.53,72.73
54289,Female,65.53,72.6
54290,Male,65.53,72.55
54291,Male,65.53,72.31
54292,Male,65.53,72.18
54293,Male,65.53,72
54294,Male,65.53,71.8
54295,Female,65.53,71.6
54296,Female,65.53,71.6
54297,Male,65.53,71.45
54298,Male,65.53,71.45
54299,Female,65.53,71.09
54300,Male,65.53,71.09
54301,Female,65.53,71.08
54302,Male,65.53,70.73
54303,Male,65.53,70.55
54304,Male,65.53,70.36
54305,Female,65.53,70.2
54306,Male,65.53,69.6
54307,Male,65.53,69.45
54308,Female,65.53,67.45
54309,Male,65.53,67.27
54310,Male,65.53,66.6
54311,Male,65.53,66
54312,Male,65.53,65.6
54313,Female,65.53,65.4
54314,Male,65.53,65.27
54315,Male,65.53,65.09
54316,Male,65.53,65
54317,Male,65.53,65
54318,Male,65.53,64.91
