ALGMN,Diploma,SSC,Gender
32339,70.41,62.8,Male
32340,70.41,61.73,Male
32341,70.41,61.2,Male
32342,70.41,60.4,Male
32343,70.41,60,Male
32344,70.41,57.27,Female
32345,70.41,54.92,Male
32346,70.41,54.2,Male
32347,70.4,75.8,Male
32348,70.4,74.73,Male
32349,70.39,92.8,Female
32350,70.39,77.2,Female
32351,70.39,55.4,Male
32352,70.38,92.2,Male
32353,70.38,89.4,Male
32354,70.38,88.6,Male
32355,70.38,86.6,Male
32356,70.38,83.4,Male
32357,70.38,82.4,Female
32358,70.38,78.8,Female
32359,70.38,78.4,Female
32360,70.38,78.2,Female
32361,70.38,77.8,Female
32362,70.38,77.2,Female
32363,70.38,77,Female
32364,70.38,76.2,Male
32365,70.38,76.18,Male
32366,70.38,75.09,Female
32367,70.38,74,Female
32368,70.38,73,Male
32369,70.38,71.8,Female
32370,70.38,71.2,Female
32371,70.38,70.2,Female
32372,70.38,68.2,Male
32373,70.38,68,Female
32374,70.38,65.8,Female
32375,70.38,62.73,Male
32376,70.38,62.6,Male
32377,70.38,61.6,Female
32378,70.37,88.4,Male
32379,70.36,90,Female
32380,70.36,88.6,Female
32381,70.36,87.82,Male
32382,70.36,87.09,Female
32383,70.36,87,Female
32384,70.36,85.6,Female
32385,70.36,85.2,Female
32386,70.36,84.2,Male
32387,70.36,83.69,Female
32388,70.36,83.27,Male
32389,70.36,81.4,Male
32390,70.36,81,Male
32391,70.36,80.91,Male
32392,70.36,80.55,Male
32393,70.36,79.6,Male
32394,70.36,79.4,Female
32395,70.36,78.92,Female
32396,70.36,78.91,Male
32397,70.36,78.73,Female
32398,70.36,78.2,Male
32399,70.36,78,Male
32400,70.36,77.4,Male
32401,70.36,77.4,Male
32402,70.36,76.2,Male
32403,70.36,76,Male
32404,70.36,76,Female
32405,70.36,75.4,Male
32406,70.36,74.91,Female
32407,70.36,74,Male
32408,70.36,73.8,Male
32409,70.36,73.4,Male
32410,70.36,72.8,Male
32411,70.36,72.8,Female
32412,70.36,72.2,Female
32413,70.36,71.45,Male
32414,70.36,70.6,Male
32415,70.36,70.6,Male
32416,70.36,70.6,Male
32417,70.36,70.33,Female
32418,70.36,69.6,Female
32419,70.36,69.09,Male
32420,70.36,68.91,Male
32421,70.36,68.2,Male
32422,70.36,67.8,Male
32423,70.36,67.8,Male
32424,70.36,66.2,Male
32425,70.36,65.8,Male
32426,70.36,65,Male
32427,70.36,64.2,Male
32428,70.36,62,Male
32429,70.36,61.09,Male
32430,70.36,60.4,Male
32431,70.36,60.2,Female
32433,70.36,60,Male
32434,70.36,57.82,Male
32435,70.36,57.2,Male
32436,70.36,50.62,Male
32437,70.36,49.09,Male
32438,70.35,90.8,Male
32439,70.35,89.8,Male
32440,70.35,88.2,Male
32441,70.35,87.8,Male
32442,70.35,87.6,Male
32443,70.35,87.09,Male
32444,70.35,87,Male
32445,70.35,85.27,Female
32446,70.35,85.2,Female
32447,70.35,84.8,Male
32448,70.35,83.82,Male
32449,70.35,83.6,Male
32450,70.35,83.6,Male
32451,70.35,83.6,Male
32452,70.35,83.2,Male
32453,70.35,83.2,Female
32454,70.35,83.09,Female
32455,70.35,82.6,Female
32456,70.35,82.4,Male
32457,70.35,81.8,Male
32458,70.35,81.6,Male
32459,70.35,81.4,Male
32460,70.35,81.2,Female
32461,70.35,81,Male
32462,70.35,80.73,Male
32463,70.35,80.73,Female
32464,70.35,80.2,Male
32465,70.35,80,Male
32466,70.35,79.64,Female
32467,70.35,79.4,Male
32468,70.35,79,Male
32469,70.35,78.6,Male
32470,70.35,78.2,Male
32471,70.35,78,Male
32472,70.35,76.8,Male
32473,70.35,76.6,Male
32474,70.35,76.2,Female
32475,70.35,75.8,Male
32476,70.35,75.8,Male
32477,70.35,75.64,Male
32478,70.35,75.2,Male
32479,70.35,74.8,Male
32480,70.35,74.8,Male
32481,70.35,74.73,Female
32482,70.35,74.6,Male
32484,70.35,74.4,Female
32485,70.35,73.64,Female
32486,70.35,73.27,Male
32487,70.35,72.6,Male
32488,70.35,71.82,Male
32489,70.35,71.27,Male
32490,70.35,70.4,Female
32491,70.35,70.4,Male
32492,70.35,70,Female
32493,70.35,69.6,Male
32494,70.35,68.6,Male
32495,70.35,68.4,Male
32496,70.35,68.18,Male
32497,70.35,67.27,Male
32498,70.35,66.8,Female
32499,70.35,66.62,Male
32500,70.35,66.55,Male
32501,70.35,66,Male
32502,70.35,65.8,Male
32503,70.35,65,Female
32504,70.35,63.82,Male
32505,70.35,63.4,Male
32506,70.35,63.4,Male
32507,70.35,61.8,Male
32508,70.35,61.2,Male
32509,70.35,61.09,Male
32510,70.35,60.36,Male
32511,70.35,58.67,Female
32512,70.35,54.2,Male
32513,70.35,52,Male
32514,70.35,48.8,Male
32515,70.35,46.6,Male
32516,70.34,92.73,Male
32517,70.34,78.91,Male
32518,70.33,91.4,Female
32519,70.33,91.2,Male
32520,70.33,78.4,Female
32521,70.32,55.33,Female
32522,70.32,54.91,Female
32523,70.31,92.2,Male
32524,70.31,88.2,Female
32525,70.31,85.4,Female
32526,70.31,85.2,Male
32527,70.31,84.6,Male
32528,70.31,80.8,Female
32529,70.31,77.82,Female
32530,70.31,75.09,Female
32531,70.31,74.8,Female
32532,70.31,73.8,Female
32533,70.31,73.2,Female
32534,70.31,72.6,Male
32535,70.31,72.18,Female
32536,70.31,68.6,Female
32537,70.31,66.73,Male
32538,70.31,62.2,Female
32539,70.31,56.18,Male
32540,70.31,55.27,Male
32541,70.31,52,Male
32542,70.3,92.8,Female
32543,70.3,90.8,Male
32544,70.3,88.4,Female
32545,70.3,86.8,Female
32546,70.3,85.4,Female
32547,70.3,84,Female
32548,70.3,83,Male
32549,70.3,83,Female
32550,70.3,82.2,Male
32551,70.3,82,Female
32552,70.3,81.8,Female
32553,70.3,81.27,Female
32554,70.3,80.8,Male
32555,70.3,79.8,Female
32556,70.3,79.2,Male
32557,70.3,78.6,Female
32558,70.3,78.6,Male
32559,70.3,78.18,Male
32560,70.3,77.4,Male
32561,70.3,77.2,Female
32562,70.3,76.4,Female
32563,70.3,76.2,Female
32564,70.3,75.8,Female
32565,70.3,75.8,Male
32566,70.3,74.2,Female
32567,70.3,73.4,Female
32568,70.3,72.8,Female
32569,70.3,72.8,Female
32570,70.3,72.36,Male
32571,70.3,70.8,Female
32572,70.3,70.6,Male
32573,70.3,70,Male
32574,70.3,69.82,Male
32575,70.3,68.91,Female
32576,70.3,68.4,Male
32577,70.3,66.8,Male
32578,70.3,66.18,Male
32579,70.3,66,Male
32580,70.3,65,Male
32581,70.3,64.6,Female
32582,70.3,63.64,Male
32583,70.3,62.55,Male
32584,70.3,61.8,Male
32585,70.3,61,Male
32586,70.3,58,Male
32587,70.3,56.4,Male
32588,70.3,56.2,Male
32589,70.3,54.36,Male
32590,70.3,52.62,Male
32591,70.3,50.8,Male
32592,70.3,50.15,Male
32593,70.29,89.82,Male
32594,70.29,89.8,Female
32595,70.29,89.6,Male
32596,70.29,88.4,Male
32597,70.29,88,Male
32598,70.29,87.64,Male
32599,70.29,87.2,Male
32600,70.29,87,Female
32601,70.29,86.2,Female
32602,70.29,84,Male
32603,70.29,83.82,Male
32604,70.29,83.2,Female
32605,70.29,82.6,Male
32606,70.29,81.8,Male
32607,70.29,81.2,Male
32608,70.29,80.6,Male
32609,70.29,80.2,Male
32610,70.29,79.82,Male
32611,70.29,79.4,Male
32612,70.29,79.4,Male
32613,70.29,79.09,Male
32614,70.29,79,Female
32615,70.29,78.2,Male
32616,70.29,77.8,Female
32617,70.29,77.4,Female
32618,70.29,77.08,Male
32619,70.29,77,Male
32620,70.29,76.2,Male
32621,70.29,76.15,Male
32622,70.29,76,Male
32623,70.29,75.6,Male
32624,70.29,75.2,Male
32625,70.29,75,Male
32626,70.29,74.91,Female
32627,70.29,74.8,Female
32628,70.29,74.8,Male
32629,70.29,74.4,Male
32630,70.29,74,Male
32631,70.29,73.6,Male
32632,70.29,73.4,Male
32633,70.29,73.09,Female
32634,70.29,71.64,Male
32635,70.29,71.2,Male
32636,70.29,70.6,Male
32637,70.29,70.4,Female
32638,70.29,70,Female
32639,70.29,69.82,Male
32640,70.29,68.4,Female
32641,70.29,68.2,Male
32642,70.29,68,Male
32643,70.29,67.09,Male
32644,70.29,66.55,Female
32645,70.29,64.2,Male
32646,70.29,62.8,Female
32647,70.29,62.6,Male
32648,70.29,62,Male
32649,70.29,61.4,Male
32650,70.29,61.2,Male
32651,70.29,58.8,Male
32652,70.29,58.55,Female
32653,70.29,55.87,Male
32654,70.29,54.2,Male
32655,70.29,53,Male
32656,70.29,50.2,Male
32657,70.27,52.53,Male
32658,70.27,50.31,Male
32659,70.26,91.64,Male
32660,70.26,81.27,Male
32661,70.25,90.2,Male
32662,70.25,87.6,Male
32663,70.25,87.4,Female
32664,70.25,87.2,Male
32665,70.25,84.73,Female
32666,70.25,80.8,Male
32667,70.25,80.73,Male
32668,70.25,80.6,Female
32669,70.25,80.4,Female
32670,70.25,78.77,Male
32671,70.25,74.8,Female
32672,70.25,74.55,Male
32673,70.25,69.8,Male
32674,70.25,68.6,Male
32675,70.25,65.6,Male
32676,70.25,65,Female
32677,70.25,61.54,Female
32678,70.25,61.38,Female
32679,70.25,58.2,Male
32680,70.25,56.4,Female
32681,70.25,50.18,Male
32682,70.24,91.2,Male
32683,70.24,89,Male
32684,70.24,88.8,Male
32685,70.24,87,Male
32686,70.24,86.4,Male
32687,70.24,86.4,Female
32688,70.24,85.2,Female
32689,70.24,85,Male
32690,70.24,84.6,Male
32691,70.24,84.2,Female
32692,70.24,83.8,Female
32693,70.24,83.64,Female
32694,70.24,83.4,Male
32695,70.24,83,Male
32696,70.24,83,Male
32697,70.24,82.73,Male
32698,70.24,81.8,Female
32699,70.24,81.64,Female
32700,70.24,81.64,Male
32701,70.24,81.4,Male
32702,70.24,81,Male
32703,70.24,80.8,Male
32704,70.24,80.73,Male
32705,70.24,80.6,Male
32706,70.24,80.4,Male
32707,70.24,80.36,Female
32708,70.24,80.2,Male
32709,70.24,80.2,Male
32710,70.24,80.18,Male
32711,70.24,80,Male
32712,70.24,80,Female
32713,70.24,79.82,Male
32714,70.24,79.8,Female
32715,70.24,79.27,Male
32716,70.24,79.2,Male
32717,70.24,79,Male
32718,70.24,78.91,Female
32719,70.24,78.8,Male
32720,70.24,78.8,Male
32721,70.24,78.73,Male
32722,70.24,78.4,Female
32723,70.24,78.4,Male
32724,70.24,78.2,Female
32725,70.24,77.8,Female
32726,70.24,77.8,Male
32727,70.24,77.64,Male
32728,70.24,77.27,Male
32729,70.24,77.2,Male
32730,70.24,77.09,Male
32731,70.24,76.6,Male
32732,70.24,76.4,Male
32733,70.24,76,Male
32734,70.24,76,Male
32735,70.24,75.82,Male
32736,70.24,75.8,Male
32737,70.24,75.4,Male
32738,70.24,75.09,Male
32739,70.24,75,Male
32740,70.24,74.91,Female
32741,70.24,74.73,Female
32742,70.24,74.6,Male
32743,70.24,74.6,Male
32744,70.24,74.2,Male
32745,70.24,74.2,Male
32746,70.24,73.8,Male
32747,70.24,73.8,Male
32748,70.24,73.64,Female
32749,70.24,73.64,Male
32750,70.24,73.6,Male
32751,70.24,73.45,Male
32752,70.24,73.4,Male
32753,70.24,72.8,Male
32754,70.24,72.6,Female
32755,70.24,72.6,Male
32756,70.24,72.4,Female
32757,70.24,72.4,Male
32758,70.24,72.36,Male
32759,70.24,72.2,Male
32760,70.24,72.2,Male
32761,70.24,72.18,Male
32762,70.24,72,Male
32763,70.24,71.6,Male
32764,70.24,71.6,Male
32765,70.24,71.6,Male
32766,70.24,71.4,Male
32767,70.24,71.4,Male
32768,70.24,71.2,Male
32769,70.24,70.8,Male
32770,70.24,70.6,Female
32771,70.24,70.2,Male
32772,70.24,70,Female
32773,70.24,70,Male
32774,70.24,69.8,Male
32775,70.24,69.5,Male
32776,70.24,69.45,Male
32777,70.24,69.09,Male
32778,70.24,68.91,Male
32779,70.24,68,Male
32780,70.24,67.8,Male
32781,70.24,67.8,Male
32782,70.24,67.2,Female
32783,70.24,67.2,Male
32784,70.24,67.2,Male
32785,70.24,66.91,Male
32786,70.24,66.91,Male
32787,70.24,66.8,Female
32788,70.24,66.73,Male
32789,70.24,66.55,Male
32790,70.24,66.55,Male
32791,70.24,66.4,Male
32792,70.24,66.4,Male
32793,70.24,66.2,Male
32794,70.24,65.8,Male
32795,70.24,65.6,Male
32796,70.24,64.91,Male
32797,70.24,64.55,Male
32798,70.24,64.2,Male
32799,70.24,63.82,Male
32800,70.24,63.54,Female
32801,70.24,63.4,Male
32802,70.24,62.6,Male
32803,70.24,62.2,Male
32804,70.24,61.8,Female
32805,70.24,61.6,Female
32806,70.24,60.91,Male
32807,70.24,60.6,Male
32808,70.24,60,Male
32809,70.24,59.2,Female
32810,70.24,58,Male
32811,70.24,57.2,Male
32812,70.24,56.4,Male
32813,70.24,54.6,Male
32814,70.24,51.6,Male
32815,70.24,51.6,Male
32816,70.24,42.8,Female
32817,70.23,72.2,Male
32818,70.2,91.2,Female
32819,70.2,83.8,Male
32820,70.2,83.6,Female
32821,70.2,81.4,Female
32822,70.19,89.6,Male
32823,70.19,89.2,Male
32824,70.19,87.8,Female
32825,70.19,86.6,Male
32826,70.19,83.8,Female
32827,70.19,82.18,Female
32828,70.19,81.27,Male
32829,70.19,80.55,Female
32830,70.19,80.2,Male
32831,70.19,78.8,Male
32832,70.19,78.2,Female
32833,70.19,77.64,Male
32834,70.19,76.36,Male
32835,70.19,74.73,Male
32836,70.19,73.6,Male
32837,70.19,71.4,Female
32838,70.19,71,Female
32839,70.19,66.6,Female
32840,70.19,65.2,Female
32841,70.19,64,Female
32842,70.19,57.4,Female
32843,70.19,53.6,Female
32844,70.18,90,Male
32845,70.18,89,Female
32846,70.18,88.4,Male
32847,70.18,88.2,Male
32848,70.18,87.09,Male
32849,70.18,87,Female
32850,70.18,86.6,Male
32851,70.18,86.55,Male
32852,70.18,86.36,Male
32853,70.18,85.4,Male
32854,70.18,85,Male
32855,70.18,84.91,Male
32856,70.18,84.55,Female
32857,70.18,83.6,Female
32858,70.18,83.27,Male
32859,70.18,83.2,Female
32860,70.18,83.2,Male
32861,70.18,82.91,Male
32862,70.18,82.6,Male
32863,70.18,82.6,Female
32864,70.18,82.6,Male
32865,70.18,82.4,Male
32866,70.18,82.36,Female
32867,70.18,82.2,Male
32868,70.18,82.2,Male
32869,70.18,81.8,Male
32870,70.18,81.6,Male
32871,70.18,81.4,Female
32872,70.18,81.4,Female
32873,70.18,81.2,Female
32874,70.18,81,Male
32875,70.18,80.8,Female
32876,70.18,80.8,Male
32877,70.18,80.4,Male
32878,70.18,80.2,Male
32879,70.18,80,Female
32880,70.18,79.6,Male
32881,70.18,79.2,Male
32882,70.18,78.91,Female
32883,70.18,78.91,Female
32884,70.18,78.8,Female
32885,70.18,78.8,Male
32886,70.18,78.62,
32887,70.18,78.55,Female
32888,70.18,78.4,Female
32889,70.18,78,Male
32890,70.18,78,Female
32891,70.18,77.82,Male
32892,70.18,77.45,Male
32893,70.18,77.4,Female
32894,70.18,77.4,Male
32895,70.18,77.27,Male
32896,70.18,77.27,Female
32897,70.18,77.2,Male
32898,70.18,77.2,Male
32899,70.18,77,Male
32900,70.18,77,Female
32901,70.18,77,Male
32902,70.18,76.8,Male
32903,70.18,76.6,Female
32904,70.18,76.4,Female
32905,70.18,76.2,Male
32906,70.18,76.2,Male
32907,70.18,76,Male
32908,70.18,76,Male
32909,70.18,76,Male
32910,70.18,75.8,Female
32911,70.18,75.6,Male
32912,70.18,75.6,Male
32913,70.18,75.4,Male
32914,70.18,75.4,Male
32915,70.18,75.4,Male
32916,70.18,75.2,Male
32917,70.18,75,Female
32918,70.18,75,Male
32919,70.18,75,Male
32920,70.18,74.8,Female
32921,70.18,74.8,Female
32922,70.18,74.4,Female
32923,70.18,74.36,Male
32924,70.18,74.2,Male
32925,70.18,74,Male
32926,70.18,74,Male
32927,70.18,74,Male
32928,70.18,73.6,Male
32929,70.18,73.6,Female
32930,70.18,73.2,Male
32931,70.18,73.2,Male
32932,70.18,73,Male
32933,70.18,72.73,Female
32934,70.18,72.2,Male
32935,70.18,72,Male
32936,70.18,71.8,Male
32937,70.18,71.6,Male
32938,70.18,71.4,Male
32939,70.18,71.27,Female
32940,70.18,71.2,Female
32941,70.18,70.6,Female
32942,70.18,70.2,Male
32943,70.18,70.18,Female
32944,70.18,70,Male
32945,70.18,70,Male
32946,70.18,69.8,Male
32947,70.18,69.8,Male
32948,70.18,69.8,Male
32949,70.18,69.45,Male
32950,70.18,69.27,Male
32951,70.18,69.2,Female
32952,70.18,69.2,Male
32953,70.18,69,Male
32954,70.18,68.8,Male
32955,70.18,68.8,Male
32956,70.18,68.55,Male
32957,70.18,67.2,Male
32958,70.18,66.55,Female
32959,70.18,66.4,Female
32960,70.18,66,Female
32961,70.18,64.8,Male
32962,70.18,64.73,Male
32963,70.18,64.36,Male
32964,70.18,63.4,Male
32965,70.18,63,Male
32966,70.18,62.91,Male
32967,70.18,61.8,Male
32968,70.18,61.64,Male
32969,70.18,60.91,Male
32970,70.18,60,Female
32971,70.18,60,Male
32972,70.18,60,Male
32973,70.18,58.2,Male
32974,70.18,58,Male
32975,70.18,56.4,Male
32976,70.18,54.36,Female
32977,70.18,51.2,Male
32978,70.18,51.08,Male
32979,70.18,48,Male
32980,70.18,41.73,Male
32981,70.17,87.2,Male
32982,70.17,72.4,Male
32983,70.15,69.38,Female
32984,70.14,79.8,Male
32985,70.13,89.2,Male
32986,70.13,87,Male
32987,70.13,85.8,Female
32988,70.13,85.6,Male
32989,70.13,84.6,Male
32990,70.13,84.36,Female
32991,70.13,83.6,Female
32992,70.13,82.18,Female
32993,70.13,79,Female
32994,70.13,77.64,Female
32995,70.13,73.6,Female
32996,70.13,71.64,Female
32997,70.13,71.6,Female
32998,70.13,65.8,Female
32999,70.13,65.2,Female
33000,70.13,64,Female
33001,70.13,63.6,Female
33002,70.13,62.36,Female
33003,70.13,60,Male
33004,70.12,93.2,Female
33005,70.12,92.2,Male
33006,70.12,90.91,Male
33007,70.12,90,Male
33008,70.12,89.2,Male
33009,70.12,88.6,Male
33010,70.12,88,Male
33011,70.12,86.2,Male
33012,70.12,85.27,Female
33013,70.12,85.2,Male
33014,70.12,84.6,Male
33015,70.12,84.4,Male
33016,70.12,84.4,Male
33017,70.12,84,Male
33018,70.12,84,Male
33019,70.12,83.8,Male
33020,70.12,83.8,Female
33021,70.12,83.6,Female
33022,70.12,83.6,Male
33023,70.12,83.6,Male
33024,70.12,83.27,Male
33025,70.12,83.2,Male
33026,70.12,83.2,Male
33027,70.12,83,Male
33028,70.12,83,Male
33029,70.12,82.8,Male
33030,70.12,82.6,Female
33031,70.12,82.4,Male
33032,70.12,82.2,Male
33033,70.12,82.18,Male
33034,70.12,81.8,Female
33035,70.12,81.64,Male
33036,70.12,81.4,Male
33037,70.12,81.09,Male
33038,70.12,80.6,Male
33039,70.12,80.55,Male
33040,70.12,80.2,Male
33041,70.12,80,Male
33042,70.12,79,Male
33043,70.12,79,Male
33044,70.12,79,Male
33045,70.12,78.8,Female
33046,70.12,78.8,Female
33047,70.12,78.6,Female
33048,70.12,78.4,Female
33049,70.12,78.36,Male
33050,70.12,78.2,Female
33051,70.12,78.2,Male
33052,70.12,78,Male
33053,70.12,77.8,Male
33054,70.12,77.8,Female
33055,70.12,77.64,Male
33056,70.12,77.6,Female
33057,70.12,77.4,Male
33058,70.12,77.4,Male
33059,70.12,77.27,Male
33060,70.12,77.2,Male
33061,70.12,77.2,Male
33062,70.12,76.8,Male
33063,70.12,76.73,Male
33064,70.12,76.6,Male
33065,70.12,76.4,Male
33066,70.12,76.36,Male
33067,70.12,76,Female
33068,70.12,76,Male
33069,70.12,75.82,Male
33070,70.12,75.8,Female
33071,70.12,75.6,Female
33072,70.12,75.6,Male
33073,70.12,75.4,Female
33074,70.12,75.4,Male
33075,70.12,75.4,Male
33076,70.12,75.4,Male
33077,70.12,75.27,Male
33078,70.12,74.91,Female
33079,70.12,74.62,Male
33080,70.12,74.46,Male
33081,70.12,74.4,Male
33082,70.12,74.36,Male
33083,70.12,74.2,Male
33084,70.12,74.2,Male
33085,70.12,74,Male
33086,70.12,73.8,Female
33087,70.12,73.6,Male
33088,70.12,73.6,Male
33089,70.12,73.6,Male
33090,70.12,73.6,Female
33091,70.12,73.4,Male
33092,70.12,73.4,Male
33093,70.12,73.27,Male
33094,70.12,73.2,Male
33095,70.12,73.09,Female
33096,70.12,72.91,Male
33097,70.12,72.8,Male
33098,70.12,72.4,Female
33099,70.12,72.2,Male
33100,70.12,72.2,Male
33101,70.12,72.2,Male
33102,70.12,72.2,Male
33103,70.12,72,Male
33104,70.12,71.8,Male
33105,70.12,71.4,Male
33106,70.12,71.4,Male
33107,70.12,71.27,Female
33108,70.12,71,Male
33109,70.12,71,Female
33110,70.12,70.73,Male
33111,70.12,70.2,Male
33112,70.12,69.8,Male
33113,70.12,69.4,Female
33114,70.12,69.2,Male
33115,70.12,69,Female
33116,70.12,69,Male
33117,70.12,68.91,Female
33118,70.12,68.8,Male
33119,70.12,68.6,Female
33120,70.12,68.2,Male
33121,70.12,68,Male
33122,70.12,67.6,Male
33123,70.12,67.4,Female
33124,70.12,67.4,Male
33125,70.12,67.09,Male
33126,70.12,66.8,Male
33127,70.12,66.73,Male
33128,70.12,65.8,Male
33129,70.12,65.8,Male
33130,70.12,65.4,Male
33131,70.12,65,Male
33132,70.12,64.18,Male
33133,70.12,63.83,Male
33134,70.12,63.8,Male
33135,70.12,62.2,Male
33136,70.12,61.64,Male
33137,70.12,61.45,Male
33138,70.12,61.45,Female
33139,70.12,60.4,Male
33140,70.12,58.8,Male
33141,70.12,58.73,Male
33142,70.12,58.4,Female
33143,70.12,57.8,Male
33144,70.12,57.8,Male
33145,70.12,57.64,Male
33146,70.12,57.09,Male
33147,70.12,57,Male
33148,70.12,56.4,Female
33149,70.12,55.4,Female
33150,70.12,55,Male
33151,70.12,52.92,Male
33152,70.12,52.8,Male
33153,70.12,50.67,Male
33154,70.12,50.53,Male
33155,70.12,49.6,Male
33156,70.1,89.2,Male
33157,70.1,81.64,Male
33158,70.1,79.2,Female
33159,70.09,75.2,Male
33160,70.08,86.8,Male
33161,70.08,77.4,Male
33162,70.07,90,Male
33163,70.07,85.4,Male
33164,70.06,90.2,Female
33165,70.06,89.2,Male
33166,70.06,89.2,Female
33167,70.06,89,Female
33168,70.06,88.8,Male
33169,70.06,88.2,Female
33170,70.06,88,Male
33171,70.06,87.82,Male
33172,70.06,87.6,Female
33173,70.06,87,Female
33174,70.06,86,Male
33175,70.06,85.45,Female
33176,70.06,85.4,Female
33177,70.06,84.6,Male
33178,70.06,84.6,Male
33179,70.06,84.2,Female
33180,70.06,83.8,Female
33181,70.06,83.6,Female
33182,70.06,83.2,Female
33183,70.06,83,Female
33184,70.06,82.91,Female
33185,70.06,82.6,Female
33186,70.06,82.6,Male
33187,70.06,82.2,Female
33188,70.06,81.8,Male
33189,70.06,81.8,Male
33190,70.06,81.6,Male
33191,70.06,81.6,Female
33192,70.06,80.4,Male
33193,70.06,80.4,Male
33194,70.06,80.36,Male
33195,70.06,79.8,Male
33196,70.06,79.6,Male
33197,70.06,79.6,Male
33198,70.06,79.4,Male
33199,70.06,79.2,Male
33200,70.06,79.09,Male
33201,70.06,79,Male
33202,70.06,79,Male
33203,70.06,78.91,Male
33204,70.06,78.8,Male
33205,70.06,78.73,Male
33206,70.06,78.6,Male
33207,70.06,78,Male
33208,70.06,78,Female
33209,70.06,78,Male
33210,70.06,77.8,Male
33211,70.06,77.8,Female
33212,70.06,77.45,Female
33213,70.06,77.4,Male
33214,70.06,77.4,Male
33215,70.06,77.4,Male
33216,70.06,77.4,Male
33217,70.06,77.2,Female
33218,70.06,77.2,Male
33219,70.06,77.09,Female
33220,70.06,77,Male
33221,70.06,76.8,Male
33222,70.06,76.73,Male
33223,70.06,76.62,Female
33224,70.06,76.6,Male
33225,70.06,76.6,Male
33226,70.06,75.8,Female
33227,70.06,75.64,Male
33228,70.06,75.6,Female
33229,70.06,75.6,Male
33230,70.06,74.8,Male
33231,70.06,74.6,Male
33232,70.06,74.4,Male
33233,70.06,74.4,Male
33234,70.06,74.4,Male
33235,70.06,74.2,Male
33236,70.06,74.2,Male
33237,70.06,74.2,Male
33238,70.06,73.82,Male
33239,70.06,73.6,Male
33240,70.06,73.6,Male
33241,70.06,73.6,Male
33242,70.06,73.6,Female
33243,70.06,73.4,Female
33244,70.06,73,Female
33245,70.06,72.8,Female
33246,70.06,72.4,Male
33247,70.06,72.2,Female
33248,70.06,72.2,Female
33249,70.06,72,Female
33250,70.06,71.8,Male
33251,70.06,71.45,Male
33252,70.06,71.2,Female
33253,70.06,71,Male
33254,70.06,70.8,Male
33255,70.06,70.4,Male
33256,70.06,70.2,Male
33257,70.06,70.2,Female
33258,70.06,70.2,Male
33259,70.06,70.18,Male
33260,70.06,69.8,Male
33261,70.06,69.4,Male
33262,70.06,69.4,Female
33263,70.06,69.27,Female
33264,70.06,69.27,Female
33265,70.06,69.2,Male
33266,70.06,69.2,Male
33267,70.06,69,Male
33268,70.06,68.91,Female
33269,70.06,68.77,Male
33270,70.06,68.73,Male
33271,70.06,68.67,Male
33272,70.06,68.6,Male
33273,70.06,68.4,Male
33274,70.06,68.36,Male
33275,70.06,68.2,Male
33276,70.06,68.2,Female
33277,70.06,68,Male
33278,70.06,68,Male
33279,70.06,66.55,Male
33280,70.06,66.4,Female
33281,70.06,66.36,Male
33282,70.06,66.2,Male
33283,70.06,66.2,Male
33284,70.06,66,Male
33285,70.06,66,Male
33286,70.06,65.8,Female
33287,70.06,65.4,Male
33288,70.06,65.4,Male
33289,70.06,65.27,Male
33290,70.06,64.8,Male
33291,70.06,64.2,Female
33292,70.06,63.2,Male
33293,70.06,63,Male
33294,70.06,63,Male
33295,70.06,62.8,Male
33296,70.06,62.67,Female
33297,70.06,62.4,Male
33298,70.06,62.4,Male
33299,70.06,61.8,Male
33300,70.06,61,Male
33301,70.06,60,Female
33302,70.06,60,Male
33303,70.06,60,Male
33304,70.06,60,Male
33305,70.06,60,Male
33306,70.06,58,Male
33307,70.06,57.4,Male
33308,70.06,56.91,Female
33309,70.06,55.27,Male
33310,70.06,55.2,Male
33311,70.06,52.33,Male
33312,70.06,52.2,Male
33313,70.06,52.15,Male
33314,70.06,46.6,Male
33315,70.04,72.4,Female
33316,70.03,86.4,Female
33317,70.03,84.18,Male
33318,70.03,80.2,Female
33319,70.03,79.2,Male
33320,70,92,Male
